home_team,away_team,game_date,result,home_goals,away_goals,referee,attendance,venue,home_ball_possession,away_ball_possession,home_goal_attempts,away_goal_attempts,home_shots_on_goal,away_shots_on_goal,home_shots_off_goal,away_shots_off_goal,home_blocked_shots,away_blocked_shots,home_free_kicks,away_free_kicks,home_corner_kicks,away_corner_kicks,home_offsides,away_offsides,home_goalkeeper_saves,away_goalkeeper_saves,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_formation,away_formation,home_players,away_players,home_substitutes,away_substitutes,substitutions_made,home_coach,away_coach
Sunderland,Crystal Palace,3/15/2014,D,0,0,Swarbrick N. (Eng),,Stadium of Light (Sunderland),0.65,0.35,19,12,2,5,12,5,,,14,19,6,2,3,0,5,2,16,14,4,4,4 - 3 - 3,4 - 4 - 1 - 1,"[u'Alonso M.', u'Bardsley P.', u'Borini F.', u'Bridcutt L.', u'Brown W.', u'Fletcher S.', u'Johnson A.', u'Ki Sung-Yong', u'Larsson S.', u'Mannone V. ', u""O'Shea J. ""]","[u'Bolasie Y.', u'Dann S.', u'Delaney D.', u'Dikgacoi K.', u'Ince T.', u'Jedinak M. ', u'Ledley J.', u'Mariappa A.', u'Murray G.', u'Speroni J. ', u'Ward J.']","[u'Altidore J.', u'Cattermole L.', u'Colback J.', u'Gardner C.', u'Scocco I.', u'Ustari O. ', u'Vergini S.']","[u'Gayle D.', u'Guedioura A.', u'Hennessey W. ', u'Jerome C.', u'McCarthy P.', u'Puncheon J.', u'Thomas J.']","[(u'Altidore J.', u'Fletcher S.'), (u'Guedioura A.', u'Ince T.'), (u'Gardner C.', u'Larsson S.'), (u'Jerome C.', u'Murray G.'), (u'Scocco I.', u'Johnson A.'), (u'Puncheon J.', u'Bolasie Y.')]",Poyet G.,Pulis T.
Aston Villa,Cardiff,11/9/2013,W,2,0,Whitestone D. (Eng),,Villa Park (Birmingham),0.43,0.57,17,8,6,2,7,5,,,10,15,5,3,5,7,2,4,10,3,1,1,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Bacuna L.', u'Baker N.', u'Benteke C.', u'Clark C.', u'El Ahmadi K.', u'Guzan B. ', u'Kozak L.', u'Sylla Y.', u'Tonev A.', u'Vlaar R.', u'Westwood A.']","[u'Bellamy C.', u'Caulker S.', u'Cowie D.', u'Gunnarsson A.', u'Marshall D. ', u'Medel G.', u'Odemwingie P.', u'Taylor A.', u'Theophile-Catherine K.', u'Turner B.', u'Whittingham P.']","[u'Bowery J.', u'Helenius N.', u'Herd Ch.', u'Johnson D.', u'Lowton M.', u'Robinson C.', u'Steer J.']","[u'Campbell F.', u'Hudson M.', u'Kim Bo-Kyung', u'Lewis J.', u'Maynard N.', u'Mutch J.', u'Noone C.']","[(u'Bowery J.', u'Kozak L.'), (u'Campbell F.', u'Odemwingie P.'), (u'Lowton M.', u'El Ahmadi K.'), (u'Maynard N.', u'Bellamy C.'), (u'Mutch J.', u'Gunnarsson A.')]",Lambert P.,Mackay M.
Aston Villa,Norwich,3/2/2014,W,4,1,Taylor A. (Eng),,Villa Park (Birmingham),0.56,0.44,10,8,4,5,3,2,,,12,13,6,2,1,2,4,0,12,10,0,3,4 - 3 - 3,4 - 4 - 1 - 1,"[u'Agbonlahor G.', u'Bacuna L.', u'Baker N.', u'Benteke C.', u'Bertrand R.', u'Delph F.', u'El Ahmadi K.', u'Guzan B. ', u'Vlaar R. ', u'Weimann A.', u'Westwood A.']","[u'Bassong S. ', u'Hoolahan W.', u'Hooper G.', u'Johnson B.', u'Martin R.', u'Olsson Mart.', u'Redmond N.', u'Ruddy J. ', u'Snodgrass R.', u'Tettey A.', u'Yobo J.']","[u'Albrighton M.', u'Bennett J.', u'Clark C.', u'Holt G.', u'Robinson C.', u'Steer J. ', u'Sylla Y.']","[u'Becchio L.', u'Bennett R.', u'Bunn M. ', u'Elmander J.', u'Howson J.', u'Pilkington A.', u'Whittaker S.']","[(u'Albrighton M.', u'Weimann A.'), (u'Holt G.', u'Benteke C.'), (u'Elmander J.', u'Redmond N.'), (u'Howson J.', u'Tettey A.'), (u'Pilkington A.', u'Snodgrass R.')]",Lambert P.,Hughton C.
Fulham,Tottenham,12/4/2013,L,1,2,Clattenburg M. (Eng),,Craven Cottage (London),0.4,0.6,15,18,6,5,7,7,,,16,11,9,7,4,0,3,5,7,16,2,1,4 - 4 - 1 - 1,4 - 2 - 3 - 1,"[u'Berbatov D.', u'Dejagah A.', u'Hughes A.', u'Kacaniklic A.', u'Karagounis G.', u'Kasami P.', u'Parker S.', u'Riether S.', u'Riise J. A.', u'Senderos P.', u'Stekelenburg M. ']","[u'Capoue E.', u'Chiriches V.', u'Dawson M.', u'Defoe J.', u'Lamela E.', u'Lennon A.', u'Lloris H. ', u'Paulinho', u'Sandro', u'Vertonghen J.', u'Walker K.']","[u'Boateng D.', u'Duff D.', u'Ruiz B.', u'Sidwell S.', u'Stockdale D.', u'Taarabt A.', u'Zverotic E.']","[u'Chadli N.', u'Friedel B.', u'Holtby L.', u'Naughton K.', u'Sigurdsson G.', u'Soldado R.', u'Townsend A.']","[(u'Chadli N.', u'Sandro'), (u'Duff D.', u'Kacaniklic A.'), (u'Ruiz B.', u'Parker S.'), (u'Holtby L.', u'Capoue E.'), (u'Sidwell S.', u'Karagounis G.'), (u'Townsend A.', u'Lamela E.')]",Meulensteen R.,Villas-Boas A.
Liverpool,Chelsea,4/27/2014,L,0,2,Atkinson M. (Eng),,Anfield Road (Liverpool),0.73,0.27,23,14,8,4,11,3,,,7,9,14,3,1,0,2,8,9,7,0,4,4 - 3 - 1 - 2,4 - 3 - 3,"[u'Allen J.', u'Coutinho', u'Flanagan J.', u'Gerrard S. ', u'Johnson G.', u'Lucas Leiva', u'Mignolet S. ', u'Sakho M.', u'Skrtel M.', u'Sterling R.', u'Suarez L.']","[u'Azpilicueta C.', u'Ba D.', u'Cole A.', u'Ivanovic B.', u'Kalas T.', u'Lampard F. ', u'Matic N.', u'Mikel J. O.', u'Salah M.', u'Schurrle A.', u'Schwarzer M. ']","[u'Agger D.', u'Alberto L.', u'Aspas I.', u'Cissokho A.', u'Jones B. ', u'Sturridge D.', u'Toure K.']","[u'Ake N.', u'Baker L.', u'Willian', u'Cahill G.', u'Hilario H. ', u'Torres F.', u'van Ginkel M.']","[(u'Aspas I.', u'Flanagan J.'), (u'Willian', u'Salah M.'), (u'Cahill G.', u'Schurrle A.'), (u'Sturridge D.', u'Lucas L.'), (u'Torres F.', u'Ba D.')]",Rodgers B.,Mourinho J.
Crystal Palace,Cardiff,12/7/2013,W,2,0,Jones M. (Eng),,Selhurst Park (London),0.43,0.57,19,10,5,2,11,7,,,13,11,8,3,2,1,2,3,9,12,,,4 - 4 - 1 - 1,4 - 2 - 3 - 1,"[u'Bannan B.', u'Chamakh M.', u'Delaney D.', u'Dikgacoi K.', u'Gabbidon D.', u'Jedinak M. ', u'Jerome C.', u'Moxey D.', u'Puncheon J.', u'Speroni J. ', u'Ward J.']","[u'Campbell F.', u'Caulker S. ', u'Cowie D.', u'John D.', u'Kim Bo-Kyung', u'Marshall D. ', u'Medel G.', u'Mutch J.', u'Theophile-Catherine K.', u'Turner B.', u'Whittingham P.']","[u'Gayle D.', u'Kebe J.', u'Mariappa A.', u""O'Keefe S."", u'Phillips K.', u'Price L.', u'Williams J.']","[u'Connolly M.', u'Cornelius A.', u'Gunnarsson A.', u'Hudson M.', u'Lewis J.', u'Noone C.', u'Odemwingie P.']","[(u'Cornelius A.', u'Campbell F.'), (u'Mariappa A.', u'Moxey D.'), (u""O'Keefe S."", u'Bannan B.'), (u'Noone C.', u'Cowie D.'), (u'Odemwingie P.', u'Kim Bo-Kyung')]",Pulis T.,Mackay M.
Norwich,Everton,8/17/2013,D,2,2,,,Carrow Road (Norwich),0.32,0.68,8,20,2,7,2,8,,,,,6,8,1,3,5,0,14,10,2,0,4 - 4 - 1 - 1,4 - 4 - 1 - 1,"[u'Bennett E.', u'Garrido J.', u'Hoolahan W.', u'Howson J.', u'Johnson B.', u'Martin R.', u'Redmond N.', u'Ruddy J. ', u'Turner M.', u'van Wolfswinkel R.', u'Whittaker S.']","[u'Baines L.', u'Barkley R.', u'Coleman S.', u'Distin S.', u'Fellaini M.', u'Howard T. ', u'Jagielka P.', u'Jelavic N.', u'Mirallas K.', u'Osman L.', u'Pienaar S.']","[u'Becchio L.', u'Bennett R.', u'Bunn M.', u'Butterfield J.', u'Fox D.', u'Olsson Mart.', u'Tettey A.']","[u'Anichebe V.', u'Deulofeu G.', u'Heitinga J.', u'Kone A.', u'Naismith S.', u'Robles J.', u'Stones J.']","[(u'Anichebe V.', u'Barkley R.'), (u'Kone A.', u'Jelavic N.'), (u'Naismith S.', u'Mirallas K.'), (u'Olsson Mart.', u'Redmond N.'), (u'Tettey A.', u'Hoolahan W.')]",,
Manchester United,Aston Villa,3/29/2014,W,4,1,Atkinson M. (Eng),,Old Trafford (Manchester),0.56,0.44,9,10,6,1,1,7,,,18,13,0,5,2,2,0,2,10,16,2,4,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Buttner A.', u'de Gea D. ', u'Fellaini M.', u'Fletcher D.', u'Jones P.', u'Kagawa S.', u'Mata', u'Rafael', u'Rooney W.', u'Vidic N. ', u'Young A.']","[u'Agbonlahor G.', u'Albrighton M.', u'Bacuna L.', u'Benteke C.', u'Bertrand R.', u'Clark C.', u'Delph F.', u'Guzan B. ', u'Vlaar R. ', u'Weimann A.', u'Westwood A.']","[u'Nani', u'Amos B. ', u'Carrick M.', u'Giggs R.', u'Chicharito', u'Januzaj A.', u'Welbeck D.']","[u'Bennett J.', u'Holt G.', u'Lowton M.', u'Robinson C.', u'Steer J. ', u'Sylla Y.', u'Tonev A.']","[(u'Carrick M.', u'Rafael'), (u'Lowton M.', u'Albrighton M.'), (u'Chicharito', u'Rooney W.'), (u'Januzaj A.', u'Kagawa S.'), (u'Tonev A.', u'Agbonlahor G.')]",Moyes D.,Lambert P.
Chelsea,Norwich,5/4/2014,D,0,0,Swarbrick N. (Eng),,Stamford Bridge (London),0.71,0.29,23,6,4,3,10,1,,,18,13,5,2,4,1,3,4,9,17,1,3,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Ba D.', u'Cahill G.', u'Cole A.', u'Ivanovic B.', u'Lampard F.', u'Matic N.', u'Salah M.', u'Schurrle A.', u'Schwarzer M. ', u'Terry J. ', u'Willian']","[u'Bennett R.', u'Elmander J.', u'Howson J.', u'Johnson B.', u'Martin R. ', u'Olsson Mart.', u'Ruddy J. ', u'Snodgrass R.', u'Tettey A.', u'Turner M.', u'Whittaker S.']","[u""Eto'o S."", u'Hazard E.', u'Hilario H. ', u'Kalas T.', u'Luiz D.', u'Torres F.', u'van Ginkel M.']","[u'Bassong S.', u'Bennett E.', u'Bunn M. ', u'Fer L.', u'Hooper G.', u'Redmond N.', u'van Wolfswinkel R.']","[(u'Hazard E.', u'Salah M.'), (u'Luiz D.', u'Lampard F.'), (u'Torres F.', u'Matic N.'), (u'Redmond N.', u'Elmander J.')]",Mourinho J.,Adams N.
Sunderland,Stoke City,1/29/2014,W,1,0,Madley R. (Eng),,Stadium of Light (Sunderland),0.48,0.52,16,14,6,5,6,7,,,14,16,2,3,1,0,5,5,16,15,2,4,4 - 3 - 3,4 - 2 - 3 - 1,"[u'Alonso M.', u'Altidore J.', u'Bardsley P.', u'Borini F.', u'Brown W.', u'Colback J.', u'Johnson A.', u'Ki Sung-Yong', u'Larsson S.', u'Mannone V. ', u""O'Shea J. ""]","[u'Adam C.', u'Assaidi O.', u'Begovic A. ', u'Cameron G.', u'Crouch P.', u""N'Zonzi S."", u'Odemwingie P.', u'Pieters E.', u'Shawcross R. ', u'Whelan G.', u'Wilson M.']","[u'Celustka O.', u'Fletcher S.', u'Gardner C.', u'Giaccherini E.', u'Ustari O. ', u'Vergini S.', u'Wickham C.']","[u'Arnautovic M.', u'Guidetti J.', u'Ireland S.', u'Muniesa M.', u'Palacios W.', u'Sorensen T. ', u'Walters J.']","[(u'Celustka O.', u'Bardsley P.'), (u'Arnautovic M.', u'Assaidi O.'), (u'Fletcher S.', u'Altidore J.'), (u'Guidetti J.', u'Odemwingie P.'), (u'Gardner C.', u'Johnson A.'), (u'Walters J.', u'Crouch P.')]",Poyet G.,Hughes M
Manchester United,Southampton,10/19/2013,D,1,1,,,Old Trafford (Manchester),0.46,0.54,12,18,5,7,5,9,,,21,17,4,4,8,2,6,4,10,19,2,3,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Carrick M.', u'de Gea D. ', u'Evans J.', u'Evra P.', u'Fellaini M.', u'Januzaj A.', u'Jones P.', u'Nani', u'Rafael', u'Rooney W.', u'van Persie R.']","[u'Boruc A. ', u'Clyne N.', u'Davis S.', u'Fonte J.', u'Lallana A.', u'Lovren D.', u'Osvaldo P.', u'Rodriguez J.', u'Schneiderlin M.', u'Shaw L.', u'Wanyama V.']","[u'Chicharito', u'Giggs R.', u'Kagawa S.', u'Lindegaard A.', u'Smalling C.', u'Welbeck D.', u'Zaha W.']","[u'Chambers C.', u'Cork J.', u'Davis K.', u'Guly', u'Hooiveld J.', u'Lambert R.', u'Ward-Prowse J.']","[(u'Giggs R.', u'Nani'), (u'Guly', u'Wanyama V.'), (u'Smalling C.', u'Rooney W.'), (u'Welbeck D.', u'Fellaini M.'), (u'Lambert R.', u'Rodriguez J.'), (u'Ward-Prowse J.', u'Davis S.')]",,
West Brom,Everton,1/20/2014,D,1,1,Oliver M. (Eng),,The Hawthorns (West Bromwich),0.51,0.49,14,13,6,4,5,6,,,12,17,4,2,2,2,3,5,16,12,3,2,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Anelka N.', u'Brunt C. ', u'Foster B. ', u'Gera Z.', u'Lugano D.', u'Morrison J.', u'Olsson J.', u'Reid S.', u'Ridgewell L.', u'Vydra M.', u'Yacob C.']","[u'Baines L. ', u'Barry G.', u'Coleman S.', u'Distin S.', u'Howard T. ', u'Jagielka P.', u'Lukaku R.', u'McCarthy J.', u'Mirallas K.', u'Osman L.', u'Oviedo B.']","[u'Amalfitano M.', u'Anichebe V.', u'Berahino S.', u'Jones B.', u'Mulumbu Y.', u'Myhill B.', u'Sessegnon S.']","[u'Heitinga J.', u'Hibbert T.', u'McGeady A.', u'Naismith S.', u'Robles J.', u'Stones J.', u'Vellios A.']","[(u'Anichebe V.', u'Vydra M.'), (u'Berahino S.', u'Anelka N.'), (u'McGeady A.', u'Oviedo B.'), (u'Naismith S.', u'Osman L.'), (u'Mulumbu Y.', u'Gera Z.'), (u'Stones J.', u'Coleman S.')]",Mel P.,Martinez R.
Stoke City,Sunderland,11/23/2013,W,2,0,Friend K. (Eng),,Bet365 Stadium (Stoke on Trent),0.5,0.5,17,11,5,3,7,3,,,8,12,3,7,2,2,3,3,11,5,2,1,4 - 2 - 3 - 1,4 - 1 - 4 - 1,"[u'Adam C.', u'Arnautovic M.', u'Begovic A. ', u'Cameron G.', u'Crouch P.', u'Huth R.', u""N'Zonzi S."", u'Pieters E.', u'Shawcross R. ', u'Walters J.', u'Whelan G.']","[u'Bardsley P.', u'Brown W.', u'Celustka O.', u'Colback J.', u'Fletcher S.', u'Giaccherini E.', u'Johnson A.', u'Ki Sung-Yong', u'Larsson S.', u'Mannone V. ', u""O'Shea J. ""]","[u'Assaidi O.', u'Etherington M.', u'Muniesa M.', u'Palacios W.', u'Shea B.', u'Sorensen T.', u'Wilkinson A.']","[u'Altidore J.', u'Borini F.', u'Cabral', u'Gardner C.', u'Mavrias Ch.', u'Pickford J.', u'Roberge V.']","[(u'Altidore J.', u'Fletcher S.'), (u'Borini F.', u'Celustka O.'), (u'Palacios W.', u'Adam C.'), (u'Wilkinson A.', u'Huth R.'), (u'Roberge V.', u'Giaccherini E.')]",Hughes M,Poyet G.
Manchester United,West Brom,9/28/2013,L,1,2,,,Old Trafford (Manchester),0.59,0.41,14,12,6,4,3,8,,,13,13,5,8,4,1,2,5,10,14,3,2,4 - 4 - 1 - 1,4 - 2 - 3 - 1,"[u'Anderson', u'Buttner A.', u'Carrick M.', u'Chicharito', u'de Gea D. ', u'Evans J.', u'Ferdinand R.', u'Jones P.', u'Kagawa S.', u'Nani', u'Rooney W.']","[u'Amalfitano M.', u'Anichebe V.', u'Jones B.', u'McAuley G.', u'Mulumbu Y.', u'Myhill B. ', u'Olsson J.', u'Ridgewell L.', u'Sessegnon S.', u'Sinclair S.', u'Yacob C.']","[u'Amos B.', u'Evra P.', u'Fellaini M.', u'Januzaj A.', u'Valencia A.', u'van Persie R.', u'Welbeck D.']","[u'Berahino S.', u'Daniels L.', u'Dawson C.', u'Dorrans G.', u'Lugano D.', u'Popov G.', u'Rosenberg M.']","[(u'Berahino S.', u'Sinclair S.'), (u'Fellaini M.', u'Anderson'), (u'Januzaj A.', u'Kagawa S.'), (u'Lugano D.', u'Anichebe V.'), (u'van Persie R.', u'Chicharito'), (u'Rosenberg M.', u'Sessegnon S.')]",,
Chelsea,Sunderland,4/19/2014,L,1,2,Dean M. (Eng),,Stamford Bridge (London),0.62,0.38,31,7,15,3,8,4,,,13,12,10,4,1,1,1,14,11,14,1,2,4 - 2 - 3 - 1,4 - 1 - 4 - 1,"[u'Azpilicueta C.', u'Cahill G.', u""Eto'o S."", u'Ivanovic B.', u'Matic N.', u'Oscar', u'Ramires', u'Salah M.', u'Schwarzer M. ', u'Terry J. ', u'Willian']","[u'Alonso M.', u'Borini F.', u'Brown W.', u'Cattermole L.', u'Colback J.', u'Johnson A.', u'Larsson S.', u'Mannone V. ', u""O'Shea J. "", u'Vergini S.', u'Wickham C.']","[u'Ba D.', u'Hilario H. ', u'Lampard F.', u'Luiz D.', u'Mikel J. O.', u'Schurrle A.', u'Torres F.']","[u'Altidore J.', u'Ba E.', u'Celustka O.', u'Giaccherini E.', u'Mavrias Ch.', u'Scocco I.', u'Ustari O. ']","[(u'Ba D.', u'Oscar'), (u'Altidore J.', u'Wickham C.'), (u'Celustka O.', u'Larsson S.'), (u'Giaccherini E.', u'Johnson A.'), (u'Schurrle A.', u'Salah M.'), (u'Torres F.', u""Eto'o S."")]",Mourinho J.,Poyet G.
Everton,Cardiff,3/15/2014,W,2,1,East R. (Eng),,Goodison Park (Liverpool),0.68,0.32,19,10,6,3,5,4,,,13,11,10,5,1,3,2,4,10,10,1,3,4 - 2 - 3 - 1,4 - 1 - 4 - 1,"[u'Baines L.', u'Barry G.', u'Coleman S.', u'Deulofeu G.', u'Distin S.', u'Howard T. ', u'Lukaku R.', u'McCarthy J.', u'Mirallas K. ', u'Osman L.', u'Stones J.']","[u'Cala', u'Campbell F.', u'Caulker S. ', u'Fabio', u'John D.', u'Kim Bo-Kyung', u'Marshall D. ', u'Medel G.', u'Mutch J.', u'Noone C.', u'Theophile-Catherine K.']","[u'Alcaraz A.', u'Barkley R.', u'Browning T.', u'Garbutt L.', u'McGeady A.', u'Naismith S.', u'Robles J. ']","[u'Cowie D.', u'Daehli M.', u'Gunnarsson A.', u'Jones K.', u'Lewis J. ', u'Whittingham P.', u'Zaha W.']","[(u'Barkley R.', u'Osman L.'), (u'Daehli M.', u'Noone C.'), (u'McGeady A.', u'Deulofeu G.'), (u'Naismith S.', u'Mirallas K.'), (u'Whittingham P.', u'Mutch J.'), (u'Zaha W.', u'Fabio')]",Martinez R.,Solskjaer O. G.
Newcastle Utd,Swansea,4/19/2014,L,1,2,Taylor A. (Eng),,St. James Park (Newcastle),0.47,0.53,14,10,4,2,9,4,,,15,6,2,8,1,5,0,3,6,9,2,0,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Ameobi S.', u'Anita V.', u'Cisse P.', u'Coloccini F. ', u'de Jong L.', u'Dummett P.', u'Gosling D.', u'Gouffran Y.', u'Krul T. ', u'Tiote C.', u'Williamson M.']","[u'Amat J.', u'Bony W.', u'Britton L.', u'Davies B.', u'de Guzman J.', u'Hernandez P.', u'Rangel A.', u'Routledge W.', u'Shelvey J.', u'Vorm M. ', u'Williams A. ']","[u'Armstrong A.', u'Debuchy M.', u'Elliot R. ', u'Haidara M.', u'Remy L.', u'Taylor S.', u'Yanga-Mbiwa M.']","[u'Bartley K.', u'Dyer N.', u'Emnes M.', u'Fulton J.', u""N'Gog D."", u'Taylor N.', u'Tremmel G. ']","[(u'Armstrong A.', u'Gosling D.'), (u'Bartley K.', u'Routledge W.'), (u'Debuchy M.', u'Cisse P.'), (u'Emnes M.', u'Hernandez P.'), (u'Remy L.', u'de Jong L.')]",Pardew A.,Monk G.
Crystal Palace,Swansea,9/22/2013,L,0,2,,,Selhurst Park (London),0.43,0.57,9,15,1,7,3,4,,,14,14,6,8,1,4,5,1,13,11,2,2,4 - 3 - 3,4 - 2 - 3 - 1,"[u'Bannan B.', u'Chamakh M.', u'Delaney D.', u'Gabbidon D.', u'Guedioura A.', u'Jedinak M.', u'Jerome C.', u'Mariappa A.', u'Moxey D.', u'Puncheon J.', u'Speroni J. ']","[u'Canas J.', u'Davies B.', u'Dyer N.', u'Flores C.', u'Michu', u'Rangel A.', u'Routledge W.', u'Shelvey J.', u'Vazquez A.', u'Vorm M. ', u'Williams A.']","[u'Alexander N.', u'Campana J.', u'Gayle D.', u'Kebe J.', u""O'Keefe S."", u'Phillips K.', u'Thomas J.']","[u'Amat J.', u'Bony W.', u'Britton L.', u'de Guzman J.', u'Pozuelo A.', u'Tiendalli D.', u'Tremmel G.']","[(u'Campana J.', u'Delaney D.'), (u'Gayle D.', u'Jerome C.'), (u'Britton L.', u'Canas J.'), (u'de Guzman J.', u'Vazquez A.'), (u'Pozuelo A.', u'Dyer N.'), (u'Thomas J.', u'Bannan B.')]",,
Tottenham,Crystal Palace,1/11/2014,W,2,0,Oliver M. (Eng),,White Hart Lane (London),0.68,0.32,10,14,4,2,3,8,,,13,12,5,11,1,1,2,2,12,12,1,2,4 - 4 - 2,4 - 4 - 2,"[u'Adebayor E.', u'Bentaleb N.', u'Chiriches V.', u'Dawson M. ', u'Dembele M.', u'Eriksen C.', u'Lennon A.', u'Lloris H. ', u'Rose D.', u'Soldado R.', u'Walker K.']","[u'Bolasie Y.', u'Chamakh M.', u'Delaney D.', u'Gabbidon D.', u'Jedinak M. ', u'Jerome C.', u'Mariappa A.', u'Parr J.', u'Puncheon J.', u'Speroni J. ', u'Ward J.']","[u'Capoue E.', u'Chadli N.', u'Defoe J.', u'Friedel B.', u'Fryers Z.', u'Holtby L.', u'Naughton K.']","[u'Bannan B.', u'Gayle D.', u'Guedioura A.', u'Moxey D.', u""O'Keefe S."", u'Price L.', u'Williams J.']","[(u'Chadli N.', u'Eriksen C.'), (u'Gayle D.', u'Jerome C.'), (u'Defoe J.', u'Soldado R.'), (u'Guedioura A.', u'Puncheon J.'), (u'Naughton K.', u'Walker K.'), (u'Williams J.', u'Bolasie Y.')]",Sherwood T.,Pulis T.
Aston Villa,Southampton,4/19/2014,D,0,0,Mason L. (Eng),,Villa Park (Birmingham),0.32,0.68,6,3,1,2,4,0,,,14,16,5,3,5,3,2,1,11,11,0,2,4 - 3 - 3,4 - 2 - 3 - 1,"[u'Agbonlahor G.', u'Albrighton M.', u'Bacuna L.', u'Baker N.', u'Bertrand R.', u'Delph F.', u'El Ahmadi K.', u'Guzan B. ', u'Vlaar R. ', u'Weimann A.', u'Westwood A.']","[u'Boruc A. ', u'Clyne N.', u'Davis S.', u'Fonte J.', u'Lallana A. ', u'Lambert R.', u'Lovren D.', u'Schneiderlin M.', u'Shaw L.', u'Wanyama V.', u'Ward-Prowse J.']","[u'Clark C.', u'Holt G.', u'Lowton M.', u'Robinson C.', u'Steer J. ', u'Sylla Y.', u'Tonev A.']","[u'Chambers C.', u'Cork J.', u'Guly', u'Gallagher S.', u'Gazzaniga P. ', u'Hooiveld J.', u'Reed H.']","[(u'Holt G.', u'El Ahmadi K.'), (u'Cork J.', u'Wanyama V.'), (u'Robinson C.', u'Weimann A.'), (u'Gallagher S.', u'Ward-Prowse J.'), (u'Reed H.', u'Lallana A.')]",Lambert P.,Pochettino M.
Chelsea,West Brom,11/9/2013,D,2,2,Mathieson S. (Eng),,Stamford Bridge (London),0.69,0.31,17,11,7,3,4,7,,,13,14,9,4,3,0,1,5,11,15,3,7,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Azpilicueta C.', u'Cahill G.', u'Cech P. ', u""Eto'o S."", u'Hazard E.', u'Ivanovic B.', u'Lampard F.', u'Oscar', u'Ramires', u'Terry J. ', u'Willian']","[u'Amalfitano M. ', u'Brunt C.', u'Long S.', u'McAuley G.', u'Mulumbu Y.', u'Myhill B. ', u'Olsson J.', u'Reid S.', u'Ridgewell L.', u'Sessegnon S.', u'Yacob C.']","[u'Ba D.', u'Cole A.', u'de Bruyne K.', u'Luiz D.', u'Mata', u'Mikel J. O.', u'Schwarzer M.']","[u'Anichebe V.', u'Berahino S.', u'Daniels L.', u'Dawson C.', u'Morrison J.', u'Popov G.', u'Vydra M.']","[(u'Ba D.', u'Lampard F.'), (u'Anichebe V.', u'Long S.'), (u'Mata', u'Oscar'), (u'Morrison J.', u'Sessegnon S.'), (u'Mikel J. O.', u'Azpilicueta C.'), (u'Popov G.', u'Amalfitano M.')]",Mourinho J.,Clarke S.
Tottenham,Newcastle Utd,11/10/2013,L,0,1,Foy C. (Eng),,White Hart Lane (London),0.65,0.35,31,8,14,4,10,3,,,20,5,11,4,2,8,3,14,5,15,1,2,4 - 2 - 3 - 1,4 - 4 - 2,"[u'Chiriches V. ', u'Dawson M.', u'Dembele M.', u'Eriksen C.', u'Friedel B. ', u'Paulinho', u'Sigurdsson G.', u'Soldado R.', u'Townsend A.', u'Vertonghen J.', u'Walker K.']","[u'Ameobi S.', u'Cabaye Y. ', u'Debuchy M.', u'Gouffran Y.', u'Krul T. ', u'Remy L.', u'Santon D.', u'Sissoko M.', u'Tiote C.', u'Williamson M.', u'Yanga-Mbiwa M.']","[u'Defoe J.', u'Gomes H.', u'Holtby L.', u'Kaboul Y.', u'Lamela E.', u'Lennon A.', u'Sandro']","[u'Ameobi S.', u'Anita V.', u'Ben Arfa H.', u'Cisse P.', u'Coloccini F.', u'Elliot R.', u'Obertan G.']","[(u'Defoe J.', u'Sigurdsson G.'), (u'Anita V.', u'Ameobi S.'), (u'Kaboul Y.', u'Chiriches V.'), (u'Cisse P.', u'Remy L.'), (u'Sandro', u'Dembele M.'), (u'Obertan G.', u'Gouffran Y.')]",Villas-Boas A.,Pardew A.
Arsenal,Newcastle Utd,4/28/2014,W,3,0,Swarbrick N. (Eng),,Emirates Stadium (London),0.61,0.39,20,8,8,3,9,4,,,10,13,14,0,4,2,3,5,9,8,3,2,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Arteta M. ', u'Cazorla S.', u'Giroud O.', u'Koscielny L.', u'Mertesacker P.', u'Monreal N.', u'Ozil M.', u'Podolski L.', u'Ramsey A.', u'Sagna B.', u'Szczesny W. ']","[u'Anita V.', u'Coloccini F. ', u'Debuchy M.', u'Dummett P.', u'Gosling D.', u'Gouffran Y.', u'Krul T. ', u'Remy L.', u'Sissoko M.', u'Tiote C.', u'Williamson M.']","[u'Fabianski L. ', u'Flamini M.', u'Jenkinson C.', u'Kallstrom K.', u'Rosicky T.', u'Sanogo Y.', u'Vermaelen T.']","[u'Ameobi S.', u'Armstrong A.', u'Elliot R. ', u'Haidara M.', u'Obertan G.', u'Taylor S.', u'Yanga-Mbiwa M.']","[(u'Ameobi S.', u'Gosling D.'), (u'Flamini M.', u'Ozil M.'), (u'Armstrong A.', u'Gouffran Y.'), (u'Rosicky T.', u'Ramsey A.'), (u'Sanogo Y.', u'Giroud O.'), (u'Yanga-Mbiwa M.', u'Debuchy M.')]",Wenger A.,Pardew A.
