home_team,away_team,game_date,result,home_goals,away_goals,referee,attendance,venue,home_ball_possession,away_ball_possession,home_goal_attempts,away_goal_attempts,home_shots_on_goal,away_shots_on_goal,home_shots_off_goal,away_shots_off_goal,home_blocked_shots,away_blocked_shots,home_free_kicks,away_free_kicks,home_corner_kicks,away_corner_kicks,home_offsides,away_offsides,home_goalkeeper_saves,away_goalkeeper_saves,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_formation,away_formation,home_players,away_players,home_substitutes,away_substitutes,substitutions_made,home_coach,away_coach
Arsenal,Stoke City,9/12/2015,W,2,0,Moss J. (Eng),59963,Emirates Stadium (London),0.66,0.34,29,9,12,4,9,2,8,3,16,9,13,1,3,3,4,10,6,13,1,1,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Bellerin H.', u'Cazorla S. ', u'Cech P. ', u'Coquelin F.', u'Gabriel', u'Koscielny L.', u'Monreal N.', u'Ozil M.', u'Ramsey A.', u'Sanchez A.', u'Walcott T.']","[u'Arnautovic M.', u'Bardsley P.', u'Butland J. ', u'Cameron G.', u'Diouf M.', u'Joselu', u'Muniesa M.', u'Pieters E.', u'Shaqiri X.', u'van Ginkel M.', u'Whelan G. ']","[u'Arteta M.', u'Campbell J.', u'Debuchy M.', u'Gibbs K.', u'Giroud O.', u'Ospina D. ', u'Oxlade-Chamberlain A.']","[u'Crouch P.', u'Given S. ', u'Ireland S.', u'Krkic B.', u'Sidwell S.', u'Wilson M.', u'Wollscheid P.']","[(u'Arteta M.', u'Sanchez A.'), (u'Ireland S.', u'Joselu'), (u'Krkic B.', u'Diouf M.'), (u'Giroud O.', u'Walcott T.'), (u'Oxlade-Chamberlain A.', u'Ozil M.')]",Wenger A.,Hughes M
Norwich,Crystal Palace,8/8/2015,L,1,3,Hooper S. (Eng),27036,Carrow Road (Norwich),0.63,0.37,17,11,6,7,9,2,2,2,22,17,1,4,4,2,4,5,14,20,1,0,4 - 5 - 1,4 - 4 - 1 - 1,"[u'Bassong S.', u'Brady R.', u'Dorrans G.', u'Grabban L.', u'Hoolahan W.', u'Howson J.', u'Johnson B.', u'Martin R. ', u'Ruddy J. ', u'Tettey A.', u'Whittaker S.']","[u'Cabaye Y.', u'Dann S.', u'Delaney D. ', u'McArthur J.', u'McCarthy A. ', u'Murray G.', u'Mutch J.', u'Puncheon J.', u'Souare P.', u'Ward J.', u'Zaha W.']","[u'Bennett R.', u'Hooper G.', u'Jerome C.', u""O'Neil G."", u'Redmond N.', u'Rudd D. ', u'Wisdom A.']","[u'Bamford P.', u'Bolasie Y.', u'Gayle D.', u'Hennessey W. ', u'Jedinak M.', u'Kelly M.', u'Wickham C.']","[(u'Hooper G.', u'Dorrans G.'), (u'Bolasie Y.', u'Zaha W.'), (u'Jerome C.', u'Grabban L.'), (u'Redmond N.', u'Tettey A.'), (u'Jedinak M.', u'Mutch J.'), (u'Wickham C.', u'Murray G.')]",Neil A.,Pardew A.
Manchester United,Crystal Palace,4/20/2016,W,2,0,Mason L. (Eng),75277,Old Trafford (Manchester),0.66,0.34,16,5,10,0,3,1,3,4,8,16,10,2,3,1,0,8,13,7,1,2,4 - 1 - 4 - 1,4 - 2 - 3 - 1,"[u'Blind D.', u'Darmian M.', u'de Gea D. ', u'Lingard J.', u'Martial A.', u'Mata', u'Rashford M.', u'Rooney W. ', u'Schneiderlin M.', u'Smalling C.', u'Valencia A.']","[u'Adebayor E.', u'Cabaye Y.', u'Delaney D.', u'Jedinak M. ', u'Kelly M.', u'Lee Chung-Yong', u'Mariappa A.', u'Sako B.', u'Souare P.', u'Speroni J. ', u'Zaha W.']","[u'Depay M.', u'Fellaini M.', u'Fosu-Mensah T.', u'Herrera A.', u'Rojo M.', u'Romero S. ', u'Young A.']","[u'Campbell F.', u'Dreher L.', u'McArthur J.', u'McCarthy A. ', u'Mutch J.', u'Puncheon J.', u'Wickham C.']","[(u'Depay M.', u'Rashford M.'), (u'Fellaini M.', u'Rooney W.'), (u'McArthur J.', u'Cabaye Y.'), (u'Herrera A.', u'Lingard J.'), (u'Mutch J.', u'Lee Chung-Yong'), (u'Wickham C.', u'Adebayor E.')]",van Gaal L.,Pardew A.
Bournemouth,Manchester United,12/12/2015,W,2,1,Taylor A. (Eng),11334,Dean Court (Bournemouth),0.43,0.57,11,11,5,5,6,3,0,3,14,13,4,7,1,2,4,3,12,12,2,1,4 - 1 - 4 - 1,4 - 2 - 3 - 1,"[u'Arter H.', u'Boruc A. ', u'Cook S.', u'Daniels C.', u'Francis S. ', u'Gosling D.', u'King J.', u'Ritchie M.', u'Smith A.', u'Stanislas J.', u'Surman A.']","[u'Blind D.', u'Borthwick-Jackson C.', u'Carrick M. ', u'de Gea D. ', u'Depay M.', u'Fellaini M.', u'Lingard J.', u'Martial A.', u'Mata', u'McNair P.', u'Varela G.']","[u'Distin S.', u'Federici A. ', u'Kermorgant Y.', u'Murray G.', u""O'Kane E."", u'Pugh M.', u'Rantie T.']","[u'Jones P.', u'Pereira A.', u'Powell N.', u'Romero S. ', u'Schneiderlin M.', u'Tuanzebe A.', u'Young A.']","[(u'Jones P.', u'McNair P.'), (u'Pereira A.', u'Lingard J.'), (u'Powell N.', u'Fellaini M.'), (u'Murray G.', u'King J.'), (u""O'Kane E."", u'Arter H.')]",Howe E.,van Gaal L.
Everton,West Brom,2/13/2016,L,0,1,Oliver M. (Eng),38103,Goodison Park (Liverpool),0.76,0.24,33,5,5,1,13,3,15,1,14,11,14,1,1,2,0,5,9,12,1,4,4 - 2 - 3 - 1,4 - 4 - 1 - 1,"[u'Barkley R.', u'Barry G.', u'Cleverley T.', u'Coleman S.', u'Jagielka P. ', u'Lennon A.', u'Lukaku R.', u'McCarthy J.', u'Mori R.', u'Oviedo B.', u'Robles J. ']","[u'Berahino S.', u'Chester J.', u'Dawson C.', u'Evans J.', u'Fletcher D. ', u'Foster B. ', u'McClean J.', u'Olsson J.', u'Rondon S.', u'Sessegnon S.', u'Yacob C.']","[u'Baines L.', u'Deulofeu G.', u'Howard T. ', u'Kone A.', u'Mirallas K.', u'Osman L.', u'Pienaar S.']","[u'Anichebe V.', u'Brunt C.', u'Sandro', u'Gardner C.', u'Myhill B. ', u'Pocognoli S.', u'Pritchard A.']","[(u'Anichebe V.', u'Rondon S.'), (u'Deulofeu G.', u'Lennon A.'), (u'Brunt C.', u'McClean J.'), (u'Sandro', u'Berahino S.'), (u'Kone A.', u'Cleverley T.'), (u'Osman L.', u'McCarthy J.')]",Martinez R.,Pulis T.
Manchester United,Sunderland,9/26/2015,W,3,0,Jones M. (Eng),75328,Old Trafford (Manchester),0.63,0.37,12,9,7,4,1,1,4,4,17,12,5,2,0,0,4,4,12,17,0,3,4 - 2 - 3 - 1,4 - 1 - 4 - 1,"[u'Blind D.', u'Carrick M.', u'Darmian M.', u'de Gea D. ', u'Depay M.', u'Martial A.', u'Mata', u'Rooney W. ', u'Schneiderlin M.', u'Smalling C.', u'Valencia A.']","[u'Borini F.', u'Cattermole L.', u'Johnson A.', u'Jones B.', u'Kaboul Y.', u'Lens J.', u""M'Vila Y."", u""O'Shea J. "", u'Pantilimon C. ', u'Toivonen O.', u'van Aanholt P.']","[u'Fellaini M.', u'Herrera A.', u'Jones P.', u'Pereira A.', u'Romero S. ', u'Schweinsteiger B.', u'Young A.']","[u'Coates S.', u'Defoe J.', u'Fletcher S.', u'Gomez J.', u'Larsson S.', u'Mannone V. ', u'Yedlin D.']","[(u'Jones P.', u'Blind D.'), (u'Fletcher S.', u'Johnson A.'), (u'Larsson S.', u'Toivonen O.'), (u'Schweinsteiger B.', u'Carrick M.'), (u'Young A.', u'Depay M.')]",van Gaal L.,Advocaat D.
West Ham,Bournemouth,8/22/2015,L,3,4,Moss J. (Eng),34977,Boleyn Ground (London),0.47,0.53,9,15,4,7,2,6,3,2,11,10,5,4,3,1,3,1,8,11,0,1,4 - 3 - 2 - 1,4 - 4 - 2,"[u'Cresswell A.', u'Jenkinson C.', u'Kouyate C.', u'Noble M.', u'Nolan K. ', u'Obiang P.', u'Ogbonna A.', u'Payet D.', u'Randolph D. ', u'Reid W.', u'Sakho D.']","[u'Boruc A. ', u'Cook S.', u'Daniels C.', u'Elphick T. ', u'Francis S.', u'Gradel M.', u'King J.', u""O'Kane E."", u'Ritchie M.', u'Surman A.', u'Wilson C.']","[u'Collins J.', u'Cullen J.', u'Jarvis M.', u'Lanzini M.', u'Maiga M.', u'Spiegel R. ', u'Tomkins J.']","[u'Distin S.', u'Federici A. ', u'Gosling D.', u'Kermorgant Y.', u'Mings T.', u'Pugh M.', u'Smith A.']","[(u'Jarvis M.', u'Nolan K.'), (u'Gosling D.', u'Gradel M.'), (u'Maiga M.', u'Sakho D.'), (u'Pugh M.', u'King J.'), (u'Tomkins J.', u'Ogbonna A.'), (u'Smith A.', u'Ritchie M.')]",Bilic S.,Howe E.
Arsenal,West Ham,8/9/2015,L,0,2,Atkinson M. (Eng),59996,Emirates Stadium (London),0.62,0.38,22,8,6,4,7,2,9,2,10,15,5,4,3,1,2,6,12,9,1,3,4 - 2 - 3 - 1,4 - 3 - 1 - 2,"[u'Cazorla S.', u'Cech P. ', u'Coquelin F.', u'Debuchy M.', u'Giroud O.', u'Koscielny L.', u'Mertesacker P. ', u'Monreal N.', u'Oxlade-Chamberlain A.', u'Ozil M.', u'Ramsey A.']","[u'Adrian ', u'Cresswell A.', u'Kouyate C.', u'Noble M. ', u'Ogbonna A.', u'Oxford R.', u'Payet D.', u'Reid W.', u'Sakho D.', u'Tomkins J.', u'Zarate M.']","[u'Arteta M.', u'Chambers C.', u'Gibbs K.', u'Ospina D. ', u'Gabriel', u'Sanchez A.', u'Walcott T.']","[u'Collins J.', u'Jarvis M.', u'Lanzini M.', u'Maiga M.', u'Nolan K.', u'Poyet D.', u'Randolph D. ']","[(u'Jarvis M.', u'Zarate M.'), (u'Maiga M.', u'Sakho D.'), (u'Nolan K.', u'Oxford R.'), (u'Sanchez A.', u'Debuchy M.'), (u'Walcott T.', u'Coquelin F.')]",Wenger A.,Bilic S.
Everton,Crystal Palace,12/7/2015,D,1,1,Pawson C. (Eng),35736,Goodison Park (Liverpool),0.62,0.38,19,14,4,5,8,8,7,1,14,4,13,6,0,3,4,3,4,11,1,2,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Barkley R.', u'Barry G. ', u'Cleverley T.', u'Coleman S.', u'Deulofeu G.', u'Galloway B.', u'Howard T. ', u'Kone A.', u'Lukaku R.', u'Mori R.', u'Stones J.']","[u'Bolasie Y.', u'Cabaye Y.', u'Dann S.', u'Delaney D.', u'Hennessey W. ', u'Jedinak M. ', u'McArthur J.', u'Puncheon J.', u'Souare P.', u'Ward J.', u'Wickham C.']","[u'Baines L.', u'Gibson D.', u'Lennon A.', u'Mirallas K.', u'Naismith S.', u'Osman L.', u'Robles J. ']","[u'Bamford P.', u'Campbell F.', u'Chamakh M.', u'Gayle D.', u'Kelly M.', u'Mutch J.', u'Speroni J. ']","[(u'Baines L.', u'Galloway B.'), (u'Gayle D.', u'Wickham C.'), (u'Mutch J.', u'Cabaye Y.')]",Martinez R.,Pardew A.
Stoke City,Swansea,4/2/2016,D,2,2,Atkinson M. (Eng),27649,Bet365 Stadium (Stoke on Trent),0.47,0.53,12,12,5,3,5,5,2,4,18,11,5,5,5,1,1,3,6,16,0,1,4 - 2 - 3 - 1,4 - 3 - 1 - 2,"[u'Afellay I.', u'Arnautovic M.', u'Bardsley P.', u'Cameron G.', u'Haugaard J. ', u'Imbula G.', u'Joselu', u'Krkic B.', u'Pieters E.', u'Whelan G. ', u'Wollscheid P.']","[u'Britton L.', u'Cork J.', u'Fabianski L. ', u'Fer L.', u'Fernandez F.', u'Gomis B.', u'Naughton K.', u'Rangel A.', u'Routledge W.', u'Sigurdsson G.', u'Williams A. ']","[u'Adam C.', u'Crouch P.', u'Diouf M.', u'Moha', u'Given S. ', u'Ireland S.', u'Muniesa M.']","[u'Amat J.', u'Emnes M.', u'Ki Sung-Yong', u'Montero J.', u'Nordfeldt K. ', u'Paloschi A.', u'Taylor N.']","[(u'Diouf M.', u'Krkic B.'), (u'Montero J.', u'Britton L.'), (u'Ireland S.', u'Whelan G.'), (u'Paloschi A.', u'Gomis B.'), (u'Taylor N.', u'Naughton K.')]",Hughes M,Guidolin F.
Bournemouth,West Brom,5/7/2016,D,1,1,Clattenburg M. (Eng),11040,Dean Court (Bournemouth),0.69,0.31,12,12,4,4,6,6,2,2,10,6,5,3,1,3,3,3,5,8,2,1,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Afobe B.', u'Arter H.', u'Boruc A. ', u'Cook S.', u'Daniels C.', u'Elphick T. ', u'Francis S.', u'Grabban L.', u'Gradel M.', u'Stanislas J.', u'Surman A.']","[u'Dawson C.', u'Evans J.', u'Fletcher D. ', u'Foster B. ', u'Gardner C.', u'Leko J.', u'McAuley G.', u'McClean J.', u'Olsson J.', u'Rondon S.', u'Yacob C.']","[u'Federici A. ', u'Gosling D.', u'Iturbe J.', u'King J.', u""O'Kane E."", u'Ritchie M.', u'Wilson C.']","[u'Berahino S.', u'Chester J.', u'Sandro', u'Field S.', u'Lambert R.', u'Myhill B. ', u'Roberts T.']","[(u'Berahino S.', u'Gardner C.'), (u'Sandro', u'Leko J.'), (u'King J.', u'Gradel M.'), (u'Ritchie M.', u'Stanislas J.'), (u'Wilson C.', u'Afobe B.')]",Howe E.,Pulis T.
Sunderland,Norwich,8/15/2015,L,1,3,Friend K. (Eng),41379,Stadium of Light (Sunderland),0.48,0.52,6,19,2,6,3,4,1,9,8,9,6,6,2,1,3,1,7,7,1,2,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Cattermole L. ', u'Coates S.', u'Defoe J.', u'Fletcher S.', u'Jones B.', u'Kaboul Y.', u'Larsson S.', u'Lens J.', u""M'Vila Y."", u'Pantilimon C. ', u'van Aanholt P.']","[u'Bassong S.', u'Brady R.', u'Dorrans G.', u'Hoolahan W.', u'Howson J.', u'Jerome C.', u'Martin R. ', u'Redmond N.', u'Ruddy J. ', u'Tettey A.', u'Whittaker S.']","[u'Bridcutt L.', u'Graham D.', u'Mannone V. ', u'Matthews A.', u""O'Shea J."", u'Rodwell J.', u'Watmore D.']","[u'Bennett R.', u'Grabban L.', u'Hooper G.', u'Johnson B.', u""O'Neil G."", u'Rudd D. ', u'Wisdom A.']","[(u'Graham D.', u'Larsson S.'), (u'Grabban L.', u'Jerome C.'), (u'Johnson B.', u'Hoolahan W.'), (u""O'Neil G."", u'Redmond N.'), (u'Watmore D.', u'Fletcher S.')]",Advocaat D.,Neil A.
West Brom,Swansea,2/2/2016,D,1,1,Swarbrick N. (Eng),22062,The Hawthorns (West Bromwich),0.45,0.55,16,18,6,4,7,8,3,6,13,14,7,7,2,0,3,5,12,13,,,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Dawson C.', u'Evans J.', u'Fletcher D. ', u'Foster B. ', u'McAuley G.', u'McClean J.', u'Olsson J.', u'Rondon S.', u'Sandro', u'Sessegnon S.', u'Yacob C.']","[u'Ayew A.', u'Britton L.', u'Cork J.', u'Fabianski L. ', u'Fernandez F.', u'Ki Sung-Yong', u'Rangel A.', u'Routledge W.', u'Sigurdsson G.', u'Taylor N.', u'Williams A. ']","[u'Anichebe V.', u'Berahino S.', u'Chester J.', u'Gardner C.', u'Lambert R.', u'Myhill B. ', u'Pritchard A.']","[u'Amat J.', u'Barrow M.', u'Gomis B.', u'Montero J.', u'Naughton K.', u'Nordfeldt K. ', u'Paloschi A.']","[(u'Anichebe V.', u'Sandro'), (u'Amat J.', u'Ayew A.'), (u'Berahino S.', u'Sessegnon S.'), (u'Gardner C.', u'Evans J.'), (u'Naughton K.', u'Taylor N.'), (u'Paloschi A.', u'Ki Sung-Yong')]",Pulis T.,Guidolin F.
West Brom,Arsenal,11/21/2015,W,2,1,Clattenburg M. (Eng),24343,The Hawthorns (West Bromwich),0.28,0.72,4,11,1,3,2,7,1,1,10,17,3,5,5,1,2,0,14,10,3,2,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Brunt C.', u'Dawson C.', u'Evans J.', u'Fletcher D. ', u'McClean J.', u'Morrison J.', u'Myhill B. ', u'Olsson J.', u'Rondon S.', u'Sessegnon S.', u'Yacob C.']","[u'Bellerin H.', u'Cazorla S.', u'Cech P. ', u'Coquelin F.', u'Gibbs K.', u'Giroud O.', u'Koscielny L.', u'Mertesacker P. ', u'Monreal N.', u'Ozil M.', u'Sanchez A.']","[u'Anichebe V.', u'Berahino S.', u'Chester J.', u'Gardner C.', u'Lambert R.', u'Lindegaard A. ', u'McManaman C.']","[u'Arteta M.', u'Campbell J.', u'Debuchy M.', u'Flamini M.', u'Ospina D. ', u'Gabriel', u'Reine Adelaide J.']","[(u'Arteta M.', u'Coquelin F.)(Own goal)(Flamini M.'), (u'Berahino S.', u'Rondon S.'), (u'Campbell J.', u'Gibbs K.'), (u'Gardner C.', u'Sessegnon S.'), (u'Flamini M.', u'Arteta M.'), (u'Lambert R.', u'Morrison J.')]",Pulis T.,Wenger A.
Crystal Palace,Liverpool,3/6/2016,L,1,2,Marriner A. (Eng),24709,Selhurst Park (London),0.38,0.62,14,19,4,5,6,6,4,8,18,14,6,6,3,2,3,3,12,16,1,4,4 - 2 - 3 - 1,4 - 4 - 1 - 1,"[u'Adebayor E.', u'Bolasie Y.', u'Cabaye Y.', u'Dann S.', u'Delaney D.', u'Jedinak M. ', u'Ledley J.', u'McCarthy A. ', u'Souare P.', u'Ward J.', u'Zaha W.']","[u'Can E.', u'Firmino R.', u'Flanagan J.', u'Henderson J. ', u'Lallana A.', u'Lovren D.', u'Mignolet S. ', u'Milner J.', u'Moreno A.', u'Origi D.', u'Sakho M.']","[u'Chamakh M.', u'Gayle D.', u'Kelly M.', u'Lee Chung-Yong', u'Mutch J.', u'Sako B.', u'Speroni J. ']","[u'Allen J.', u'Benteke C.', u'Clyne N.', u'Coutinho', u'Sturridge D.', u'Toure K.', u'Ward D. ']","[(u'Gayle D.', u'Adebayor E.'), (u'Benteke C.', u'Origi D.)(Penalty'), (u'Coutinho', u'Flanagan J.'), (u'Mutch J.', u'Cabaye Y.'), (u'Sako B.', u'Ledley J.'), (u'Toure K.', u'Firmino R.')]",Pardew A.,Klopp J.
Manchester United,Stoke City,2/2/2016,W,3,0,East R. (Eng),75234,Old Trafford (Manchester),0.47,0.53,15,10,5,0,5,7,5,3,14,16,2,5,3,1,0,2,13,13,2,1,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Blind D.', u'Borthwick-Jackson C.', u'Carrick M.', u'Darmian M.', u'de Gea D. ', u'Fellaini M.', u'Lingard J.', u'Martial A.', u'Mata', u'Rooney W. ', u'Smalling C.']","[u'Afellay I.', u'Arnautovic M.', u'Butland J. ', u'Crouch P.', u'Johnson G.', u'Krkic B.', u'Muniesa M.', u'Pieters E.', u'Walters J.', u'Whelan G. ', u'Wollscheid P.']","[u'Depay M.', u'Herrera A.', u'McNair P.', u'Pereira A.', u'Romero S. ', u'Schneiderlin M.', u'Varela G.']","[u'Bardsley P.', u'Diouf M.', u'Haugaard J. ', u'Ireland S.', u'Odemwingie P.', u'Joselu', u'Shaqiri X.']","[(u'Depay M.', u'Martial A.'), (u'Bardsley P.', u'Wollscheid P.'), (u'Herrera A.', u'Fellaini M.'), (u'Pereira A.', u'Mata J.'), (u'Ireland S.', u'Krkic B.')]",van Gaal L.,Hughes M
Tottenham,Southampton,5/8/2016,L,1,2,Moss J. (Eng),35748,White Hart Lane (London),0.71,0.29,20,10,6,2,9,5,5,3,19,9,10,2,1,4,0,5,8,15,0,3,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Alderweireld T.', u'Dier E.', u'Eriksen C.', u'Kane H.', u'Lamela E.', u'Lloris H. ', u'Mason R.', u'Rose D.', u'Son Heung-Min', u'Vertonghen J.', u'Walker K.']","[u'Bertrand R.', u'Clasie J.', u'Davis S.', u'Fonte J. ', u'Forster F. ', u'Long S.', u'Mane S.', u'Martina C.', u'Tadic D.', u'van Dijk V.', u'Wanyama V.']","[u'Carroll T.', u'Chadli N.', u'Davies B.', u""N'Jie C."", u'Vorm M. ', u'Wimmer K.', u'Winks H.']","[u'Austin C.', u'Cedric A.', u'Pelle G.', u'Romeu O.', u'Stekelenburg M. ', u'Ward-Prowse J.', u'Yoshida M.']","[(u'Chadli N.', u'Mason R.'), (u'Pelle G.', u'Mane S.'), (u""N'Jie C."", u'Son Heung-Min'), (u'Romeu O.', u'Clasie J.'), (u'Ward-Prowse J.', u'Tadic D.')]",Pochettino M.,Koeman R.
Norwich,West Ham,2/13/2016,D,2,2,Jones M. (Eng),27101,Carrow Road (Norwich),0.48,0.52,13,11,3,6,7,5,3,0,19,19,3,3,3,8,4,1,16,11,2,2,4 - 4 - 1 - 1,4 - 3 - 3,"[u'Bassong S.', u'Brady R.', u'Hoolahan W.', u'Howson J.', u'Jerome C.', u'Klose T.', u'Martin R. ', u'Naismith S.', u""O'Neil G."", u'Redmond N.', u'Ruddy J. ']","[u'Adrian ', u'Antonio M.', u'Byram S.', u'Collins J.', u'Cresswell A.', u'Noble M. ', u'Obiang P.', u'Ogbonna A.', u'Payet D.', u'Song A.', u'Valencia E.']","[u'Bamford P.', u'Dorrans G.', u'Jarvis M.', u'Mbokani D.', u'Olsson Mart.', u'Pinto I.', u'Rudd D. ']","[u'Browne M.', u'Carroll A.', u'Emenike E.', u'Moses V.', u'Oxford R.', u'Parfitt- W. D.', u'Randolph D. ']","[(u'Dorrans G.', u'Hoolahan W.'), (u'Carroll A.', u'Valencia E.'), (u'Emenike E.', u'Antonio M.'), (u'Mbokani D.', u'Jerome C.'), (u'Moses V.', u'Song A.'), (u'Olsson Mart.', u'Naismith S.')]",Neil A.,Bilic S.
Bournemouth,Stoke City,2/13/2016,L,1,3,Scott G. (Eng),10863,Dean Court (Bournemouth),0.65,0.35,11,11,2,6,4,4,5,1,20,9,9,2,1,2,3,1,7,18,4,2,4 - 1 - 4 - 1,4 - 2 - 3 - 1,"[u'Afobe B.', u'Arter H.', u'Boruc A. ', u'Cook S.', u'Daniels C.', u'Francis S. ', u'Gosling D.', u'Pugh M.', u'Smith A.', u'Stanislas J.', u'Surman A.']","[u'Afellay I.', u'Butland J. ', u'Diouf M.', u'Imbula G.', u'Johnson G.', u'Muniesa M.', u'Pieters E.', u'Shaqiri X.', u'Walters J.', u'Whelan G. ', u'Wollscheid P.']","[u'Distin S.', u'Federici A. ', u'Grabban L.', u'Iturbe J.', u'King J.', u""O'Kane E."", u'Ritchie M.']","[u'Crouch P.', u'Haugaard J. ', u'Ireland S.', u'Krkic B.', u'Odemwingie P.', u'Joselu', u'Teixeira']","[(u'Ireland S.', u'Afellay I.'), (u'Iturbe J.', u'Stanislas J.'), (u'King J.', u'Pugh M.'), (u'Joselu', u'Johnson G.'), (u'Ritchie M.', u'Gosling D.'), (u'Teixeira', u'Muniesa M.')]",Howe E.,Hughes M
Stoke City,Tottenham,4/18/2016,L,0,4,Swarbrick N. (Eng),27442,Bet365 Stadium (Stoke on Trent),0.51,0.49,12,23,2,6,6,13,4,4,13,10,5,3,0,1,2,2,12,12,2,0,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Afellay I.', u'Arnautovic M.', u'Cameron G.', u'Given S. ', u'Imbula G.', u'Krkic B.', u'Muniesa M.', u'Shaqiri X.', u'Shawcross R. ', u'Whelan G.', u'Wollscheid P.']","[u'Alderweireld T.', u'Alli D.', u'Dembele M.', u'Dier E.', u'Eriksen C.', u'Kane H.', u'Lamela E.', u'Lloris H. ', u'Rose D.', u'Vertonghen J.', u'Walker K.']","[u'Adam C.', u'Bardsley P.', u'Crouch P.', u'Diouf M.', u'Haugaard J. ', u'Ireland S.', u'Joselu']","[u'Chadli N.', u'Davies B.', u'Mason R.', u'Son Heung-Min', u'Trippier K.', u'Vorm M. ', u'Wimmer K.']","[(u'Adam C.', u'Whelan G.'), (u'Chadli N.', u'Alli D.'), (u'Mason R.', u'Dembele M.'), (u'Son Heung-Min', u'Lamela E.'), (u'Joselu', u'Shaqiri X.')]",Hughes M,Pochettino M.
Manchester United,Tottenham,8/8/2015,W,1,0,Moss J. (Eng),75261,Old Trafford (Manchester),0.5,0.5,9,9,1,4,4,2,4,3,14,13,1,2,2,2,4,0,12,12,2,3,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Blind D.', u'Carrick M.', u'Darmian M.', u'Depay M.', u'Mata', u'Romero S. ', u'Rooney W. ', u'Schneiderlin M.', u'Shaw L.', u'Smalling C.', u'Young A.']","[u'Alderweireld T.', u'Bentaleb N.', u'Chadli N.', u'Davies B.', u'Dembele M.', u'Dier E.', u'Eriksen C.', u'Kane H.', u'Vertonghen J. ', u'Vorm M. ', u'Walker K.']","[u'Chicharito', u'Herrera A.', u'Johnstone S. ', u'McNair P.', u'Pereira A.', u'Schweinsteiger B.', u'Valencia A.']","[u'Alli D.', u'Carroll T.', u'Lamela E.', u'Lloris H. ', u'Mason R.', u'Trippier K.', u'Wimmer K.']","[(u'Alli D.', u'Dier E.'), (u'Herrera A.', u'Depay M.'), (u'Lamela E.', u'Dembele M.'), (u'Mason R.', u'Bentaleb N.'), (u'Schweinsteiger B.', u'Carrick M.'), (u'Valencia A.', u'Darmian M.')]",van Gaal L.,Pochettino M.
Crystal Palace,Stoke City,5/7/2016,W,2,1,Friend K. (Eng),23990,Selhurst Park (London),0.58,0.42,17,12,4,3,6,7,7,2,22,9,4,3,1,3,2,2,8,18,2,3,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Bolasie Y.', u'Cabaye Y.', u'Dann S.', u'Delaney D. ', u'Gayle D.', u'Hennessey W. ', u'McArthur J.', u'Puncheon J.', u'Souare P.', u'Ward J.', u'Wickham C.']","[u'Adam C.', u'Arnautovic M.', u'Bardsley P.', u'Cameron G.', u'Crouch P.', u'Haugaard J. ', u'Imbula G.', u'Pieters E.', u'Shaqiri X.', u'Shawcross R. ', u'Whelan G.']","[u'Adebayor E.', u'Campbell F.', u'Kelly M.', u'Ledley J.', u'Mutch J.', u'Sako B.', u'Speroni J. ']","[u'Bachmann D. ', u'Diouf M.', u'Ireland S.', u'Krkic B.', u'Joselu', u'Walters J.', u'Wollscheid P.']","[(u'Ireland S.', u'Adam C.'), (u'Ledley J.', u'Cabaye Y.)(Mutch J.'), (u'Krkic B.', u'Whelan G.'), (u'Mutch J.', u'Ledley J.'), (u'Sako B.', u'Gayle D.'), (u'Walters J.', u'Shaqiri X.')]",Pardew A.,Hughes M
